"ZONA";"ICDO";"SEXE";"ANY";"M01";"M02";"M03";"M04";"M05";"M06";"M07";"M08";"M09";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18"
"R0003";667;0;1989;0;0;0;0;0;0;1;0;2;2;6;10;15;12;11;16;12;0
"P4300";1;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"R0002";1;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"P4300";2;0;1990;0;0;0;0;0;0;0;0;1;1;0;1;1;2;1;1;0;2
"R0002";2;0;1990;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;1
"R0003";2;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"P4300";3;0;1990;0;0;0;0;0;0;0;0;0;2;1;4;0;2;2;1;0;0
"R0002";3;0;1990;0;0;0;0;0;0;0;0;0;2;1;2;0;2;2;1;0;0
"R0003";3;0;1990;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"P4300";4;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0
"R0002";4;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
"R0003";4;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"P4300";5;0;1990;0;0;0;0;0;0;0;0;0;0;3;1;1;1;0;1;0;1
"R0002";5;0;1990;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1
"R0003";5;0;1990;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
"P4300";6;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"R0002";6;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"P4300";7;0;1990;0;0;0;0;0;0;0;0;0;0;3;1;3;1;0;1;0;1
"R0002";7;0;1990;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;1;0;1
"R0003";7;0;1990;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
"P4300";8;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"R0002";8;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"R0003";8;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"P4300";9;0;1990;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
"R0002";9;0;1990;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
"P4300";10;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0002";10;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"P4300";11;0;1990;0;0;0;0;0;0;0;0;0;0;3;3;5;1;1;1;1;1
"R0002";11;0;1990;0;0;0;0;0;0;0;0;0;0;1;2;5;1;1;1;0;1
"R0003";11;0;1990;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0
"P4300";11,5;0;1990;0;0;0;0;0;0;0;0;1;3;4;8;6;5;3;3;1;3
"R0002";11,5;0;1990;0;0;0;0;0;0;0;0;1;3;2;5;6;4;3;3;0;2
"R0003";11,5;0;1990;0;0;0;0;0;0;0;0;0;0;2;3;0;1;0;0;1;1
"P4300";12;0;1990;0;0;0;0;0;0;0;0;1;3;4;9;6;7;6;3;1;3
"R0002";12;0;1990;0;0;0;0;0;0;0;0;1;3;2;6;6;5;6;3;0;2
"R0003";12;0;1990;0;0;0;0;0;0;0;0;0;0;2;3;0;2;0;0;1;1
"P4300";13;0;1990;0;0;0;0;0;0;0;0;1;3;2;6;2;4;0;3;2;0
"R0002";13;0;1990;0;0;0;0;0;0;0;0;1;2;1;4;2;4;0;1;0;0
"R0003";13;0;1990;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;2;2;0
"P4300";14;0;1990;0;0;0;0;0;0;1;1;2;1;1;4;5;8;12;9;9;8
"R0002";14;0;1990;0;0;0;0;0;0;1;1;2;1;0;3;4;6;8;6;7;7
"R0003";14;0;1990;0;0;0;0;0;0;0;0;0;0;1;1;1;2;4;3;2;1
"P4300";15;0;1990;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
"R0002";15;0;1990;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"R0003";15;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"P4300";16;0;1990;0;0;0;0;0;0;0;1;1;1;1;8;6;8;12;23;19;15
"R0002";16;0;1990;0;0;0;0;0;0;0;1;1;0;0;7;3;7;8;15;8;10
"R0003";16;0;1990;0;0;0;0;0;0;0;0;0;1;1;1;3;1;4;8;11;5
"P4300";17;0;1990;0;0;0;0;0;0;0;0;0;1;0;3;6;6;11;8;8;12
"R0002";17;0;1990;0;0;0;0;0;0;0;0;0;1;0;2;2;5;8;6;5;8
"R0003";17;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;4;1;3;2;3;4
"P4300";18;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
"R0002";18;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"R0003";18;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"P4300";19;0;1990;0;0;0;0;0;0;0;0;0;1;0;3;6;7;11;8;9;12
"R0002";19;0;1990;0;0;0;0;0;0;0;0;0;1;0;2;2;5;8;6;6;8
"R0003";19;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;4;2;3;2;3;4
"P4300";20;0;1990;0;0;0;0;0;0;0;1;1;2;1;11;12;15;23;31;28;27
"R0002";20;0;1990;0;0;0;0;0;0;0;1;1;1;0;9;5;12;16;21;14;18
"R0003";20;0;1990;0;0;0;0;0;0;0;0;0;1;1;2;7;3;7;10;14;9
"P4300";21;0;1990;0;0;0;0;0;0;0;0;0;0;1;2;4;4;1;1;0;2
"R0002";21;0;1990;0;0;0;0;0;0;0;0;0;0;1;1;2;3;1;1;0;1
"R0003";21;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;1
"P4300";22;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;1;5;3;3;9;1
"R0002";22;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;2;6;1
"R0003";22;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;3;0
"P4300";23;0;1990;0;0;0;0;0;0;0;0;1;2;2;2;3;7;7;4;5;2
"R0002";23;0;1990;0;0;0;0;0;0;0;0;1;1;1;0;1;3;4;4;3;1
"R0003";23;0;1990;0;0;0;0;0;0;0;0;0;1;1;2;2;4;3;0;2;1
"P4300";24;0;1990;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1
"R0002";24;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"R0003";24;0;1990;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
"P4300";25;0;1990;0;0;0;0;0;0;1;2;5;9;7;26;28;43;46;51;53;40
"R0002";25;0;1990;0;0;0;0;0;0;1;2;5;6;3;17;15;32;31;35;30;28
"R0003";25;0;1990;0;0;0;0;0;0;0;0;0;3;4;9;13;11;15;16;23;12
"P4300";26;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"R0002";26;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"P4300";27;0;1990;0;0;0;0;0;0;0;0;0;1;0;1;4;5;3;2;0;1
"R0002";27;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;3;5;1;2;0;1
"R0003";27;0;1990;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0
"P4300";28;0;1990;0;0;0;0;0;0;0;1;4;4;8;16;30;35;25;14;10;4
"R0002";28;0;1990;0;0;0;0;0;0;0;1;4;2;4;13;19;26;14;11;7;4
"R0003";28;0;1990;0;0;0;0;0;0;0;0;0;2;4;3;11;9;11;3;3;0
"P4300";29;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0
"R0002";29;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
"R0003";29;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"P4300";31;0;1990;0;0;0;0;0;0;0;1;4;5;8;17;34;41;30;16;11;6
"R0002";31;0;1990;0;0;0;0;0;0;0;1;4;2;4;14;22;32;16;13;8;6
"R0003";31;0;1990;0;0;0;0;0;0;0;0;0;3;4;3;12;9;14;3;3;0
"P4300";32;0;1990;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0002";32;0;1990;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"R0003";32;0;1990;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"P4300";34;0;1990;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"R0003";34;0;1990;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"P4300";36;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"R0002";36;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"P4300";37;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"R0002";37;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"P4300";39;0;1990;0;0;1;0;0;0;1;0;0;0;1;0;1;1;2;1;1;1
"R0002";39;0;1990;0;0;0;0;0;0;1;0;0;0;1;0;1;1;2;1;1;1
"R0003";39;0;1990;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"P4300";40;0;1990;0;0;1;0;0;1;2;0;0;0;1;1;1;1;2;1;1;1
"R0002";40;0;1990;0;0;0;0;0;0;1;0;0;0;1;1;1;1;2;1;1;1
"R0003";40;0;1990;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"P4300";41;0;1990;0;0;0;0;1;0;0;1;0;0;0;0;2;1;1;3;0;0
"R0002";41;0;1990;0;0;0;0;1;0;0;1;0;0;0;0;2;0;1;2;0;0
"R0003";41;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"P4300";42;0;1990;0;0;0;0;1;0;0;1;0;0;0;1;2;2;2;3;0;0
"R0002";42;0;1990;0;0;0;0;1;0;0;1;0;0;0;1;2;0;1;2;0;0
"R0003";42;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0
"P4300";43;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;4;6
"R0002";43;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;2;3
"R0003";43;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
"P4300";44;0;1990;0;0;0;0;1;0;0;1;0;0;0;0;5;1;1;6;4;6
"R0002";44;0;1990;0;0;0;0;1;0;0;1;0;0;0;0;5;0;1;5;2;3
"R0003";44;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;3
"P4300";45;0;1990;0;0;0;0;0;0;0;2;3;11;9;10;17;13;11;15;11;4
"R0002";45;0;1990;0;0;0;0;0;0;0;1;1;8;6;5;9;7;9;8;8;2
"R0003";45;0;1990;0;0;0;0;0;0;0;1;2;3;3;5;7;6;2;7;3;2
"P4300";46;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1
"R0002";46;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"R0003";46;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"P4300";48;0;1990;0;0;0;0;0;0;1;0;1;2;0;1;2;1;2;1;0;1
"R0002";48;0;1990;0;0;0;0;0;0;1;0;0;1;0;1;2;1;0;1;0;0
"R0003";48;0;1990;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;1
"P4300";49;0;1990;0;0;0;0;0;0;0;0;0;0;1;0;2;5;1;1;1;1
"R0002";49;0;1990;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1
"R0003";49;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1;0
"P4300";50;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"R0002";50;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"P4300";51;0;1990;0;0;0;0;0;0;0;2;0;0;0;4;3;4;2;2;0;2
"R0002";51;0;1990;0;0;0;0;0;0;0;2;0;0;0;3;2;2;1;1;0;2
"R0003";51;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;0;0
"P4300";52;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"R0002";52;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0003";52;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"P4300";53;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1
"R0002";53;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
"R0003";53;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"P4300";55;0;1990;0;0;0;0;0;0;1;2;1;2;1;5;8;12;8;5;1;5
"R0002";55;0;1990;0;0;0;0;0;0;1;2;0;1;1;4;6;6;3;3;0;4
"R0003";55;0;1990;0;0;0;0;0;0;0;0;1;1;0;1;2;6;5;2;1;1
"P4300";57;0;1990;0;0;0;0;0;0;0;0;0;0;0;3;3;7;9;10;21;15
"R0002";57;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;3;5;6;13;8
"R0003";57;0;1990;0;0;0;0;0;0;0;0;0;0;0;2;3;4;4;4;8;7
"P4300";58;0;1990;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"R0002";58;0;1990;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"P4300";61;0;1990;0;0;0;0;0;1;0;0;0;0;0;3;3;7;9;10;21;15
"R0002";61;0;1990;0;0;0;0;0;1;0;0;0;0;0;1;0;3;5;6;13;8
"R0003";61;0;1990;0;0;0;0;0;0;0;0;0;0;0;2;3;4;4;4;8;7
"P4300";62;0;1990;0;0;0;0;0;0;0;0;0;0;1;1;3;0;1;4;0;1
"R0002";62;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;1
"R0003";62;0;1990;0;0;0;0;0;0;0;0;0;0;1;0;3;0;1;0;0;0
"P4300";63;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";63;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P4300";64;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"R0002";64;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0003";64;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P4300";65;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;3;12;8;14;12;5
"R0002";65;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;3;8;5;8;11;5
"R0003";65;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;4;3;6;1;0
"P4300";66;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;0
"R0002";66;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0
"R0003";66;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"P4300";67;0;1990;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;7;1;3
"R0002";67;0;1990;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;6;1;1
"R0003";67;0;1990;0;0;0;0;0;0;0;0;0;0;1;0;3;0;2;1;0;2
"P4300";68;0;1990;0;0;0;0;0;0;0;0;0;0;1;3;6;12;10;21;13;8
"R0002";68;0;1990;0;0;0;0;0;0;0;0;0;0;0;2;3;8;5;14;12;6
"R0003";68;0;1990;0;0;0;0;0;0;0;0;0;0;1;1;3;4;5;7;1;2
"P4300";69;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
"R0002";69;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"R0003";69;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"P4300";70;0;1990;0;0;0;0;1;0;0;0;0;1;1;2;3;3;3;0;1;0
"R0002";70;0;1990;0;0;0;0;1;0;0;0;0;0;0;2;1;1;2;0;1;0
"R0003";70;0;1990;0;0;0;0;0;0;0;0;0;1;1;0;2;2;1;0;0;0
"P4300";71;0;1990;0;0;0;0;1;0;0;0;0;1;1;2;3;3;3;0;1;0
"R0002";71;0;1990;0;0;0;0;1;0;0;0;0;0;0;2;1;1;2;0;1;0
"R0003";71;0;1990;0;0;0;0;0;0;0;0;0;1;1;0;2;2;1;0;0;0
"P4300";72;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1
"R0002";72;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"R0003";72;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"P4300";73;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"R0002";73;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0003";73;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"P4300";75;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"R0002";75;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0003";75;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"P4300";76;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;1
"R0002";76;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1
"R0003";76;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"P4300";77;0;1990;0;0;0;0;1;0;0;0;0;1;0;0;3;1;0;0;1;1
"R0002";77;0;1990;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;0;0;0
"R0003";77;0;1990;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
"P4300";78;0;1990;0;0;0;0;0;0;2;1;1;2;0;2;1;8;5;6;1;2
"R0002";78;0;1990;0;0;0;0;0;0;2;1;1;0;0;1;1;4;3;4;0;1
"R0003";78;0;1990;0;0;0;0;0;0;0;0;0;2;0;1;0;4;2;2;1;1
"P4300";81;0;1990;0;0;0;0;0;0;0;0;0;0;0;3;1;4;4;2;3;0
"R0002";81;0;1990;0;0;0;0;0;0;0;0;0;0;0;2;1;3;2;1;2;0
"R0003";81;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;0
"P4300";82;0;1990;0;0;0;0;1;0;2;1;1;3;0;5;5;13;9;8;5;3
"R0002";82;0;1990;0;0;0;0;0;0;2;1;1;1;0;3;5;8;5;5;2;1
"R0003";82;0;1990;0;0;0;0;1;0;0;0;0;2;0;2;0;5;4;3;3;2
"P4300";83;0;1990;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;5;2;0
"R0002";83;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;5;0;0
"R0003";83;0;1990;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0
"P4300";84;0;1990;1;0;0;1;0;0;0;1;1;1;0;1;1;1;4;1;3;1
"R0002";84;0;1990;0;0;0;1;0;0;0;1;1;1;0;1;1;1;3;1;1;1
"R0003";84;0;1990;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0
"P4300";84,1;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1
"R0002";84,1;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1
"R0003";84,1;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
"P4300";86;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;2;1
"R0002";86;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
"R0003";86;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0
"P4300";87;0;1990;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"R0002";87;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"R0003";87;0;1990;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"P4300";88;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;2;0
"R0002";88;0;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0
"R0003";88;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"P4300";89;0;1990;1;0;0;1;0;0;0;0;1;1;0;1;1;0;2;1;0;0
"R0002";89;0;1990;0;0;0;1;0;0;0;0;1;1;0;1;1;0;2;1;0;0
"R0003";89;0;1990;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"P4300";90;0;1990;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0
"R0002";90;0;1990;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
"R0003";90;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"P4300";91;0;1990;1;1;0;1;0;0;0;1;1;1;0;2;3;4;6;8;7;2
"R0002";91;0;1990;0;0;0;1;0;0;0;1;1;1;0;2;2;2;4;7;2;2
"R0003";91;0;1990;1;1;0;0;0;0;0;0;0;0;0;0;1;2;2;1;5;0
"P4300";94;0;1990;1;1;0;1;1;0;2;2;2;4;0;7;8;17;15;16;12;5
"R0002";94;0;1990;0;0;0;1;0;0;2;2;2;2;0;5;7;10;9;12;4;3
"R0003";94;0;1990;1;1;0;0;1;0;0;0;0;2;0;2;1;7;6;4;8;2
"P4300";95;0;1990;1;0;0;0;0;0;0;0;0;0;1;0;2;0;3;1;4;2
"R0002";95;0;1990;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;1
"R0003";95;0;1990;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;0;1;1
"P4300";95,1;0;1990;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;3;1
"R0002";95,1;0;1990;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0
"R0003";95,1;0;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1
"P4300";96;0;1990;0;0;0;0;0;0;0;0;1;0;6;7;5;11;10;9;10;8
"R0002";96;0;1990;0;0;0;0;0;0;0;0;1;0;5;5;2;9;5;6;5;6
"R0003";96;0;1990;0;0;0;0;0;0;0;0;0;0;1;2;3;2;5;3;5;2
"P4300";97;0;1990;1;0;0;0;0;0;0;0;1;0;6;7;6;11;12;9;13;9
"R0002";97;0;1990;1;0;0;0;0;0;0;0;1;0;5;5;3;9;5;6;7;6
"R0003";97;0;1990;0;0;0;0;0;0;0;0;0;0;1;2;3;2;7;3;6;3
"P4300";98;0;1990;1;0;0;0;0;1;1;0;1;0;7;7;7;11;13;10;14;10
"R0002";98;0;1990;1;0;0;0;0;0;0;0;1;0;5;5;3;9;5;7;8;7
"R0003";98;0;1990;0;0;0;0;0;1;1;0;0;0;2;2;4;2;8;3;6;3
"P4300";99;0;1990;2;1;1;3;3;2;6;10;17;35;39;91;127;168;155;158;143;105
"R0002";99;0;1990;1;0;0;2;2;1;5;9;14;22;22;63;78;114;94;109;87;71
"R0003";99;0;1990;1;1;1;1;1;1;1;1;3;13;17;28;48;54;61;49;56;34
"P4300";100;0;1990;2;1;1;3;3;2;6;10;17;35;39;91;124;168;155;155;139;99
"R0002";100;0;1990;1;0;0;2;2;1;5;9;14;22;22;63;75;114;94;106;85;68
"R0003";100;0;1990;1;1;1;1;1;1;1;1;3;13;17;28;48;54;61;49;54;31
"P4300";105;0;1990;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"R0003";105;0;1990;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"P4300";106;0;1990;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"R0003";106;0;1990;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"P4300";108;0;1990;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"R0002";108;0;1990;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"R0003";108;0;1990;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"P4300";110;0;1990;1;0;1;2;0;1;2;0;1;1;8;11;12;20;25;20;26;17
"R0002";110;0;1990;1;0;0;1;0;0;1;0;1;1;6;8;6;17;11;14;17;11
"R0003";110;0;1990;0;0;1;1;0;1;1;0;0;0;2;3;6;3;14;6;9;6
"P4300";111;0;1990;1;0;0;0;0;1;1;0;1;1;7;9;10;14;19;16;16;14
"R0002";111;0;1990;1;0;0;0;0;0;0;0;1;1;5;7;4;12;7;11;10;9
"R0003";111;0;1990;0;0;0;0;0;1;1;0;0;0;2;2;6;2;12;5;6;5
"P4300";666;0;1990;1;0;0;1;0;0;2;6;12;19;17;58;75;100;95;91;70;59
"R0002";666;0;1990;0;0;0;1;0;0;2;6;11;12;8;43;47;75;59;65;43;43
"R0003";666;0;1990;1;0;0;0;0;0;0;0;1;7;9;15;28;25;36;26;27;16
"P4300";667;0;1990;0;0;0;0;0;0;0;1;6;11;11;32;41;61;42;38;25;14
"R0002";667;0;1990;0;0;0;0;0;0;0;1;6;7;6;24;29;47;25;26;19;11
"R0003";667;0;1990;0;0;0;0;0;0;0;0;0;4;5;8;12;14;17;12;6;3
"P4300";1;0;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"R0002";1;0;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";1;0;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P4300";2;0;1991;0;0;0;0;0;0;1;0;1;0;2;6;0;2;1;1;0;1
"R0002";2;0;1991;0;0;0;0;0;0;1;0;1;0;1;5;0;1;1;1;0;0
"R0003";2;0;1991;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
"P4300";3;0;1991;0;0;0;0;0;0;0;0;1;0;1;2;1;1;0;1;0;0
"R0002";3;0;1991;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
"R0003";3;0;1991;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"P4300";4;0;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"R0002";4;0;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";4;0;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"P4300";5;0;1991;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1;0;1
"R0002";5;0;1991;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1;0;1
"P4300";6;0;1991;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"R0002";6;0;1991;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
